ID,CDdotproduct
BAYLORJH035_FOV1_2021_12_09_2022_02_15, 0.13745610264273495
BAYLORJH035_FOV1_2022_02_24_2022_05_23, 0.5328255997824548
BAYLORJH035_FOV4_2021_12_15_2022_02_18, 0.30268761738262506
BAYLORJH116_FOV1_2022_10_01_2022_10_27, 0.6605281703536318
BAYLORJH118_FOV1_2022_09_29_2022_10_26, 0.49580147660462826
BAYLORJH118_FOV1_2022_10_26_2022_11_27, 0.6935045381742297
BAYLORJH118_FOV2_2022_09_30_2022_10_27, 0.7203114227456405
BAYLORJH118_FOV2_2022_10_27_2022_11_28, 0.7744553460729168
BAYLORJH118_FOV3_2022_10_01_2022_10_28, 0.7209687181834806
BAYLORJH118_FOV3_2022_10_28_2022_11_29, 0.7335604358334398
BAYLORJH118_FOV4_2022_10_03_2022_10_29, 0.7867516928350631
BAYLORJH118_FOV4_2022_10_29_2022_11_30, 0.8481182386514092
BAYLORJH118_FOV5_2022_10_05_2022_10_30, 0.8213122216856205
BAYLORJH118_FOV5_2022_10_30_2022_12_01, 0.84439093549655
BAYLORJH122_FOV1_2022_09_29_2022_10_20, 0.30585305637528115
BAYLORJH122_FOV1_2022_09_29_2022_11_27, 0.16102899753247696
BAYLORJH122_FOV1_2022_10_20_2022_11_08, 0.49697270561099344
BAYLORJH122_FOV1_2022_11_08_2022_11_27, 0.24196140521708515
BAYLORJH122_FOV2_2022_09_30_2022_10_21, 0.18776318466885716
BAYLORJH122_FOV2_2022_10_21_2022_11_01, 0.3795099722209488
BAYLORJH122_FOV2_2022_11_01_2022_11_28, 0.32941488553072146
BAYLORJH122_FOV3_2022_10_01_2022_10_19, -0.029727924799264244
BAYLORJH122_FOV3_2022_10_19_2022_11_05, 0.39893302354531573
BAYLORJH122_FOV4_2022_10_02_2022_10_18, 0.4697732695486556
BAYLORJH122_FOV4_2022_10_18_2022_11_07, 0.47425079929728464
BAYLORJH122_FOV7_2022_10_03_2022_10_22, 0.5235201798019044
BAYLORJH123_FOV1_2022_10_01_2022_11_07, -0.34133496013035575
BAYLORJH123_FOV1_2022_11_07_2022_12_04, -0.291034646230671
BAYLORJH123_FOV2_2022_10_02_2022_11_08, -0.21942536507758645
BAYLORJH123_FOV2_2022_11_08_2022_12_05, -0.30067121434488436
BAYLORJH123_FOV3_2022_10_03_2022_11_09, -0.10921727212591686
BAYLORJH123_FOV3_2022_11_09_2022_12_06, -0.5609471372007762
BAYLORJH130_FOV11_2023_04_07_2023_04_27, 0.0023184545621275448
BAYLORJH130_FOV11_2023_04_27_2023_06_07, 0.28537758758741516
BAYLORJH130_FOV12_2023_04_08_2023_04_28, 0.593319961016325
BAYLORJH130_FOV12_2023_04_28_2023_06_17, 0.6607166797424718
BAYLORJH130_FOV13_2023_04_09_2023_04_29, 0.20045300080143622
BAYLORJH130_FOV13_2023_04_29_2023_06_09, 0.25809687561127465
BAYLORJH130_FOV13_2023_06_09_2023_07_15, 0.39297413305339646
BAYLORJH130_FOV14_2023_04_10_2023_04_26, -0.022951910270983224
BAYLORJH130_FOV14_2023_04_26_2023_06_08, 0.003444617929923179
BAYLORJH130_FOV14_2023_06_08_2023_07_13, 0.06597516679901337
BAYLORJH134_FOV11_2023_04_11_2023_04_30, 0.35362837874557945
BAYLORJH134_FOV11_2023_04_30_2023_06_08, 0.36292747777307965
BAYLORJH134_FOV11_2023_06_08_2023_06_30, 0.12672931433717377
BAYLORJH134_FOV13_2023_04_13_2023_04_29, -0.005398324551361007
BAYLORJH134_FOV13_2023_04_29_2023_06_01, -0.12735780029944885
BAYLORJH134_FOV13_2023_06_01_2023_07_02, 0.010626829394667971
BAYLORJH158_FOV1_2023_04_28_2023_06_08, 0.44120549710481244
BAYLORJH158_FOV2_2023_04_29_2023_06_01, 0.5117309341173695
BAYLORJH158_FOV3_2023_04_30_2023_06_02, 0.3931508896496285
BAYLORJH158_FOV4_2023_05_01_2023_06_09, 0.6749286196868909
BAYLORJH159_FOV1_2023_04_27_2023_06_07, 0.15786584095875403
BAYLORJH159_FOV4_2023_04_25_2023_06_09, 0.5391817436944241
BAYLORJH159_FOV5_2023_04_29_2023_06_08, 0.18297104620024846
BAYLORJH176_FOV2_2023_08_11_2023_09_12, 0.29467585775931504
BAYLORJH176_FOV3_2023_08_12_2023_09_14, 0.23167395330040275
BAYLORJH176_FOV5_2023_08_14_2023_09_15, -0.07787199940595693
