ID,CDdotproduct
BAYLORJH035_FOV1_2021_12_09_2022_02_15, 0.16613510863260983
BAYLORJH035_FOV1_2022_02_24_2022_05_23, 0.5351438417896718
BAYLORJH035_FOV4_2021_12_15_2022_02_18, 0.3207717698258825
BAYLORJH116_FOV1_2022_10_01_2022_10_27, 0.7812631105872532
BAYLORJH118_FOV1_2022_09_29_2022_10_26, 0.5685670726958507
BAYLORJH118_FOV1_2022_10_26_2022_11_27, 0.581909040548508
BAYLORJH118_FOV2_2022_09_30_2022_10_27, 0.7332623892983181
BAYLORJH118_FOV2_2022_10_27_2022_11_28, 0.773465476487137
BAYLORJH118_FOV3_2022_10_01_2022_10_28, 0.6566570319071922
BAYLORJH118_FOV3_2022_10_28_2022_11_29, 0.7990263095409682
BAYLORJH118_FOV4_2022_10_03_2022_10_29, 0.8261099748376948
BAYLORJH118_FOV4_2022_10_29_2022_11_30, 0.8586878133681325
BAYLORJH118_FOV5_2022_10_05_2022_10_30, 0.8573598016793275
BAYLORJH118_FOV5_2022_10_30_2022_12_01, 0.8649474847876828
BAYLORJH122_FOV1_2022_09_29_2022_10_20, 0.3261364636909671
BAYLORJH122_FOV1_2022_09_29_2022_11_27, 0.2476727660340933
BAYLORJH122_FOV1_2022_10_20_2022_11_08, 0.4416132347241648
BAYLORJH122_FOV1_2022_11_08_2022_11_27, 0.24582424802022507
BAYLORJH122_FOV2_2022_09_30_2022_10_21, 0.1770737458503756
BAYLORJH122_FOV2_2022_10_21_2022_11_01, 0.36918829752521964
BAYLORJH122_FOV2_2022_11_01_2022_11_28, 0.39506588075921634
BAYLORJH122_FOV3_2022_10_01_2022_10_19, 0.09956115981593675
BAYLORJH122_FOV3_2022_10_19_2022_11_05, 0.3912394240319921
BAYLORJH122_FOV4_2022_10_02_2022_10_18, 0.4869889909004049
BAYLORJH122_FOV4_2022_10_18_2022_11_07, 0.4656392127771562
BAYLORJH122_FOV7_2022_10_03_2022_10_22, 0.5296991713300294
BAYLORJH123_FOV1_2022_10_01_2022_11_07, -0.41959291134643306
BAYLORJH123_FOV1_2022_11_07_2022_12_04, -0.5004204517561254
BAYLORJH123_FOV2_2022_10_02_2022_11_08, -0.1020949883413433
BAYLORJH123_FOV2_2022_11_08_2022_12_05, -0.38935895944615423
BAYLORJH123_FOV3_2022_10_03_2022_11_09, -0.10695252245977886
BAYLORJH123_FOV3_2022_11_09_2022_12_06, -0.6007550639213436
BAYLORJH130_FOV11_2023_04_07_2023_04_27, -0.05736721676963783
BAYLORJH130_FOV11_2023_04_27_2023_06_07, 0.3496984307101945
BAYLORJH130_FOV12_2023_04_08_2023_04_28, 0.5339913171194243
BAYLORJH130_FOV12_2023_04_28_2023_06_17, 0.5680542269043469
BAYLORJH130_FOV13_2023_04_09_2023_04_29, 0.22352614998122566
BAYLORJH130_FOV13_2023_04_29_2023_06_09, 0.31402037100087
BAYLORJH130_FOV13_2023_06_09_2023_07_15, 0.4210554170855171
BAYLORJH130_FOV14_2023_04_10_2023_04_26, -0.048393227825044745
BAYLORJH130_FOV14_2023_04_26_2023_06_08, 0.006845179294549051
BAYLORJH130_FOV14_2023_06_08_2023_07_13, 0.19914342971946578
BAYLORJH134_FOV11_2023_04_11_2023_04_30, 0.355153094429958
BAYLORJH134_FOV11_2023_04_30_2023_06_08, 0.3219396322089763
BAYLORJH134_FOV11_2023_06_08_2023_06_30, 0.042314462038356475
BAYLORJH134_FOV13_2023_04_13_2023_04_29, 0.02950092630495213
BAYLORJH134_FOV13_2023_04_29_2023_06_01, -0.09255434992431678
BAYLORJH134_FOV13_2023_06_01_2023_07_02, 0.07062582330112468
BAYLORJH158_FOV1_2023_04_28_2023_06_08, 0.30558884950384185
BAYLORJH158_FOV2_2023_04_29_2023_06_01, 0.5382934225830073
BAYLORJH158_FOV3_2023_04_30_2023_06_02, 0.366937183827377
BAYLORJH158_FOV4_2023_05_01_2023_06_09, 0.6171988697952198
BAYLORJH159_FOV1_2023_04_27_2023_06_07, 0.20115999818302688
BAYLORJH159_FOV4_2023_04_25_2023_06_09, 0.5942533172706298
BAYLORJH159_FOV5_2023_04_29_2023_06_08, 0.26862881463314836
BAYLORJH176_FOV2_2023_08_11_2023_09_12, 0.17647868691033297
BAYLORJH176_FOV3_2023_08_12_2023_09_14, 0.1743150890633507
BAYLORJH176_FOV5_2023_08_14_2023_09_15, -0.2111655174215726
